52.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,NONE;DB,INFO;NBA,NONE;SYSTEM,NONE;VALIDATION,NONE;VISUALFORCE,NONE;WAVE,NONE;WORKFLOW,NONE
	10:35:52.0 (2436590)|VARIABLE_SCOPE_BEGIN|[96]|InvocableNotifyClinicNewOrderTest.oli3P3|OrderItem|true|true
	10:35:52.0 (2443356)|VARIABLE_SCOPE_BEGIN|[95]|InvocableNotifyClinicNewOrderTest.ord1|Order|true|true
	10:35:52.0 (2450514)|VARIABLE_SCOPE_BEGIN|[95]|InvocableNotifyClinicNewOrderTest.ord2|Order|true|true
	10:35:52.0 (2457106)|VARIABLE_SCOPE_BEGIN|[95]|InvocableNotifyClinicNewOrderTest.ord3|Order|true|true
	10:35:52.0 (2463859)|VARIABLE_SCOPE_BEGIN|[92]|InvocableNotifyClinicNewOrderTest.p1|Product2|true|true
	10:35:52.0 (2470670)|VARIABLE_SCOPE_BEGIN|[92]|InvocableNotifyClinicNewOrderTest.p2|Product2|true|true
	10:35:52.0 (2477379)|VARIABLE_SCOPE_BEGIN|[92]|InvocableNotifyClinicNewOrderTest.p3|Product2|true|true
	10:35:52.0 (2486095)|VARIABLE_SCOPE_BEGIN|[91]|InvocableNotifyClinicNewOrderTest.patient|Contact|true|true
	10:35:52.0 (2493610)|VARIABLE_SCOPE_BEGIN|[94]|InvocableNotifyClinicNewOrderTest.pbe1|PricebookEntry|true|true
	10:35:52.0 (2500763)|VARIABLE_SCOPE_BEGIN|[94]|InvocableNotifyClinicNewOrderTest.pbe2|PricebookEntry|true|true
	10:35:52.0 (2507660)|VARIABLE_SCOPE_BEGIN|[94]|InvocableNotifyClinicNewOrderTest.pbe3|PricebookEntry|true|true
	10:35:52.0 (2514574)|VARIABLE_SCOPE_BEGIN|[94]|InvocableNotifyClinicNewOrderTest.pbeStd1|PricebookEntry|true|true
	10:35:52.0 (2521610)|VARIABLE_SCOPE_BEGIN|[94]|InvocableNotifyClinicNewOrderTest.pbeStd2|PricebookEntry|true|true
	10:35:52.0 (2528583)|VARIABLE_SCOPE_BEGIN|[94]|InvocableNotifyClinicNewOrderTest.pbeStd3|PricebookEntry|true|true
	10:35:52.0 (2535674)|VARIABLE_SCOPE_BEGIN|[91]|InvocableNotifyClinicNewOrderTest.practitioner|Contact|true|true
	10:35:52.0 (2542893)|VARIABLE_SCOPE_BEGIN|[97]|InvocableNotifyClinicNewOrderTest.script1|Script__c|true|true
	10:35:52.0 (2550152)|VARIABLE_SCOPE_BEGIN|[97]|InvocableNotifyClinicNewOrderTest.script2|Script__c|true|true
	10:35:52.0 (2557258)|VARIABLE_SCOPE_BEGIN|[97]|InvocableNotifyClinicNewOrderTest.script3|Script__c|true|true
	10:35:52.0 (2564437)|VARIABLE_SCOPE_BEGIN|[93]|InvocableNotifyClinicNewOrderTest.stdPricebook|Pricebook2|true|true
	10:35:52.0 (3083429)|METHOD_ENTRY|[2]|01p1y000003gCE1|InvocableNotifyClinicNewOrderTest.InvocableNotifyClinicNewOrderTest()
		10:35:52.0 (5256031)|METHOD_ENTRY|[2]|01p1y000002t305|Builder.Builder()
		10:35:52.0 (5348035)|METHOD_EXIT|[2]|Builder
		10:35:52.0 (5416811)|METHOD_ENTRY|[101]|01p1y000002t305|Builder.anAccount()
			10:35:52.0 (5649594)|CONSTRUCTOR_ENTRY|[125]|01p1y000002t305|<init>()|Builder.AccountBuilder
			10:35:52.0 (5748331)|VARIABLE_SCOPE_BEGIN|[100]|this|Builder.AccountBuilder|true|false
			10:35:52.0 (6017016)|VARIABLE_ASSIGNMENT|[100]|this|{}|0x243826f3
			10:35:52.0 (8475149)|VARIABLE_ASSIGNMENT|[101]|this.ABN__c|"00000000000"|0x1a29898b
			10:35:52.0 (8611430)|VARIABLE_ASSIGNMENT|[101]|this.acc|{"ABN__c":"00000000000"}|0x243826f3
			10:35:52.0 (8637495)|CONSTRUCTOR_EXIT|[125]|01p1y000002t305|<init>()|Builder.AccountBuilder
		10:35:52.0 (8695017)|METHOD_EXIT|[101]|01p1y000002t305|Builder.anAccount()
		10:35:52.0 (8723998)|METHOD_ENTRY|[102]|01p1y000002t305|Builder.AccountBuilder.setName(String)
			10:35:52.0 (8746281)|VARIABLE_SCOPE_BEGIN|[105]|this|Builder.AccountBuilder|true|false
			10:35:52.0 (8776081)|VARIABLE_ASSIGNMENT|[105]|this|{"acc":"0x1a29898b"}|0x243826f3
			10:35:52.0 (8782421)|VARIABLE_SCOPE_BEGIN|[105]|name|String|false|false
			10:35:52.0 (8793316)|VARIABLE_ASSIGNMENT|[105]|name|"Default Clinic"
			10:35:52.0 (9174643)|VARIABLE_ASSIGNMENT|[106]|this.Name|"Default Clinic"|0x1a29898b
		10:35:52.0 (9195700)|METHOD_EXIT|[102]|01p1y000002t305|Builder.AccountBuilder.setName(String)
		10:35:52.0 (9217383)|METHOD_ENTRY|[103]|01p1y000002t305|Builder.AccountBuilder.setPracEmail(String)
			10:35:52.0 (9235917)|VARIABLE_SCOPE_BEGIN|[110]|this|Builder.AccountBuilder|true|false
			10:35:52.0 (9262637)|VARIABLE_ASSIGNMENT|[110]|this|{"acc":"0x1a29898b"}|0x243826f3
			10:35:52.0 (9268574)|VARIABLE_SCOPE_BEGIN|[110]|pracEmail|String|false|false
			10:35:52.0 (9283098)|VARIABLE_ASSIGNMENT|[110]|pracEmail|"practemail@testgmail (4 more) ..."
			10:35:52.0 (9360311)|VARIABLE_ASSIGNMENT|[111]|this.Prac_email__c|"practemail@testgmail (4 more) ..."|0x1a29898b
		10:35:52.0 (9373380)|METHOD_EXIT|[103]|01p1y000002t305|Builder.AccountBuilder.setPracEmail(String)
		10:35:52.0 (9384994)|METHOD_ENTRY|[104]|01p1y000002t305|Builder.AccountBuilder.setNotifyWhenOrderIsCreated(Boolean)
			10:35:52.0 (9398149)|VARIABLE_SCOPE_BEGIN|[115]|this|Builder.AccountBuilder|true|false
			10:35:52.0 (9417137)|VARIABLE_ASSIGNMENT|[115]|this|{"acc":"0x1a29898b"}|0x243826f3
			10:35:52.0 (9426611)|VARIABLE_SCOPE_BEGIN|[115]|notifyWhenOrderIsCreated|Boolean|false|false
			10:35:52.0 (9437086)|VARIABLE_ASSIGNMENT|[115]|notifyWhenOrderIsCreated|true
			10:35:52.0 (9487661)|VARIABLE_ASSIGNMENT|[116]|this.Notify_When_Order_Is_Created__c|true|0x1a29898b
		10:35:52.0 (9499345)|METHOD_EXIT|[104]|01p1y000002t305|Builder.AccountBuilder.setNotifyWhenOrderIsCreated(Boolean)
		10:35:52.0 (9510547)|METHOD_ENTRY|[105]|01p1y000002t305|Builder.AccountBuilder.build()
			10:35:52.0 (9540436)|VARIABLE_SCOPE_BEGIN|[120]|this|Builder.AccountBuilder|true|false
			10:35:52.0 (9559172)|VARIABLE_ASSIGNMENT|[120]|this|{"acc":"0x1a29898b"}|0x243826f3
		10:35:52.0 (9579005)|METHOD_EXIT|[105]|01p1y000002t305|Builder.AccountBuilder.build()
		10:35:52.0 (9655319)|VARIABLE_ASSIGNMENT|[101]|InvocableNotifyClinicNewOrderTest.defaultClinic|{"ABN__c":"00000000000","Name":"Default Clinic","Prac_email__c":"practemail@testgmail (4 more) ...","Notify_When_Order_Is_Created__c":true}|0x1a29898b
		10:35:52.0 (9758060)|DML_BEGIN|[107]|Op:Insert|Type:Account|Rows:1
		10:35:52.0 (26738680)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Account:new
		10:35:52.0 (26960119)|CODE_UNIT_FINISHED|Validation:Account:new
		10:35:52.0 (27368569)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
		10:35:52.0 (63086563)|CODE_UNIT_FINISHED|DuplicateDetector
		10:35:52.163 (163524852)|ENTERING_MANAGED_PKG|smsg
		10:35:52.163 (164831633)|ENTERING_MANAGED_PKG|smsg
		10:35:52.163 (165419128)|ENTERING_MANAGED_PKG|smsg
		10:35:52.163 (165639919)|ENTERING_MANAGED_PKG|smsg
		10:35:52.0 (170811382)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Account
			10:35:52.184 (184969682)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (187319751)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (189221153)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (189621485)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (189719046)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (189787673)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (193362701)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (193467503)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (194358670)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (194403219)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (195710340)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (196392908)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (196496417)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (196552853)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (196607970)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (197503656)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (197580778)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (199701355)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.184 (199758462)|ENTERING_MANAGED_PKG|TwilioSF
			10:35:52.223 (223942003)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:35:52.223 (225054974)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:35:52.223 (225584877)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:35:52.223 (226368975)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:35:52.223 (226511811)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:35:52.223 (227853575)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:35:52.223 (227896554)|ENTERING_MANAGED_PKG|Dropbox_for_SF
		10:35:52.0 (241560675)|CODE_UNIT_FINISHED|Workflow:Account
		10:35:52.0 (242848081)|DML_END|[107]
		10:35:52.0 (244173017)|VARIABLE_ASSIGNMENT|[109]|InvocableNotifyClinicNewOrderTest.defaultClinicCustomSetting|{}|0xd08fcc6
		10:35:52.0 (244354591)|VARIABLE_ASSIGNMENT|[110]|this.Id__c|"0011y00000OF2peAAD"|0xd08fcc6
		10:35:52.0 (244412246)|DML_BEGIN|[112]|Op:Upsert|Type:DefaultPractitionerId__c|Rows:1
		10:35:52.0 (279088988)|DML_END|[112]
		10:35:52.0 (279375127)|VARIABLE_ASSIGNMENT|[114]|this.LastName|"Patient1"|0x559c091f
		10:35:52.0 (279425249)|VARIABLE_ASSIGNMENT|[114]|this.AccountId|"0011y00000OF2peAAD"|0x559c091f
		10:35:52.0 (279524706)|VARIABLE_ASSIGNMENT|[114]|this.BC_CustomerGroup__c|1|0x559c091f
		10:35:52.0 (280529109)|VARIABLE_SCOPE_BEGIN|[3]|GenericUtilsHelper.currentOrg|Organization|true|true
		10:35:52.0 (280550832)|VARIABLE_SCOPE_BEGIN|[101]|GenericUtilsHelper.mapRecordTypes|Map<String,RecordType>|true|true
		10:35:52.0 (280739630)|METHOD_ENTRY|[1]|01p2v00000SpN2Y|GenericUtilsHelper.GenericUtilsHelper()
			10:35:52.0 (280865351)|VARIABLE_ASSIGNMENT|[101]|GenericUtilsHelper.mapRecordTypes|{}|0x7e03523d
		10:35:52.0 (280882223)|METHOD_EXIT|[1]|GenericUtilsHelper
		10:35:52.0 (280904968)|METHOD_ENTRY|[118]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
			10:35:52.0 (280939097)|VARIABLE_SCOPE_BEGIN|[102]|SobjectType|String|false|false
			10:35:52.0 (280958685)|VARIABLE_ASSIGNMENT|[102]|SobjectType|"Contact"
			10:35:52.0 (280968076)|VARIABLE_SCOPE_BEGIN|[102]|recordTypeName|String|false|false
			10:35:52.0 (280990186)|VARIABLE_ASSIGNMENT|[102]|recordTypeName|"Patient"
			10:35:52.0 (281584060)|SOQL_EXECUTE_BEGIN|[106]|Aggregations:0|SELECT Name, SobjectType FROM RecordType WHERE (SobjectType = :tmpVar1 AND Name = :tmpVar2)
			10:35:52.0 (313695481)|SOQL_EXECUTE_END|[106]|Rows:1
			10:35:52.0 (313895822)|VARIABLE_SCOPE_BEGIN|[106]|recordType|List<RecordType>|true|false
			10:35:52.0 (313981433)|VARIABLE_ASSIGNMENT|[106]|recordType|[{"Name":"Patient","SobjectType":"Contact","Id":"0122v000001c7CiAAI"}]|0x2e48292c
			10:35:52.0 (314355595)|USER_DEBUG|[110]|DEBUG|RecordType:{Name=Patient, SobjectType=Contact, Id=0122v000001c7CiAAI}
		10:35:52.0 (314392352)|METHOD_EXIT|[118]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
		10:35:52.0 (314493189)|VARIABLE_ASSIGNMENT|[114]|this.RecordTypeId|"0122v000001c7CiAAI"|0x559c091f
		10:35:52.0 (314532189)|VARIABLE_ASSIGNMENT|[114]|this.Email|"Patient@gmail.com"|0x559c091f
		10:35:52.0 (314571888)|VARIABLE_ASSIGNMENT|[114]|this.BC_CustomerID__c|"00001"|0x559c091f
		10:35:52.0 (314644788)|VARIABLE_ASSIGNMENT|[114]|InvocableNotifyClinicNewOrderTest.patient|{"LastName":"Patient1","AccountId":"0011y00000OF2peAAD","BC_CustomerGroup__c":1,"RecordTypeId":"0122v000001c7CiAAI","Email":"Patient@gmail.com","BC_CustomerID__c":"00001"}|0x559c091f
		10:35:52.0 (314703321)|VARIABLE_ASSIGNMENT|[122]|this.LastName|"Patient1"|0x6f31777e
		10:35:52.0 (314738934)|VARIABLE_ASSIGNMENT|[122]|this.AccountId|"0011y00000OF2peAAD"|0x6f31777e
		10:35:52.0 (314801618)|VARIABLE_ASSIGNMENT|[122]|this.BC_CustomerGroup__c|1|0x6f31777e
		10:35:52.0 (314827504)|METHOD_ENTRY|[126]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
			10:35:52.0 (314854363)|VARIABLE_SCOPE_BEGIN|[102]|SobjectType|String|false|false
			10:35:52.0 (314869218)|VARIABLE_ASSIGNMENT|[102]|SobjectType|"Contact"
			10:35:52.0 (314878171)|VARIABLE_SCOPE_BEGIN|[102]|recordTypeName|String|false|false
			10:35:52.0 (314892429)|VARIABLE_ASSIGNMENT|[102]|recordTypeName|"Practitioner"
			10:35:52.0 (315287296)|SOQL_EXECUTE_BEGIN|[106]|Aggregations:0|SELECT Name, SobjectType FROM RecordType WHERE (SobjectType = :tmpVar1 AND Name = :tmpVar2)
			10:35:52.0 (318627004)|SOQL_EXECUTE_END|[106]|Rows:1
			10:35:52.0 (318769954)|VARIABLE_SCOPE_BEGIN|[106]|recordType|List<RecordType>|true|false
			10:35:52.0 (318808279)|VARIABLE_ASSIGNMENT|[106]|recordType|[{"Name":"Practitioner","SobjectType":"Contact","Id":"0122v000001c7CjAAI"}]|0x40aac8f5
			10:35:52.0 (318970335)|USER_DEBUG|[110]|DEBUG|RecordType:{Name=Practitioner, SobjectType=Contact, Id=0122v000001c7CjAAI}
		10:35:52.0 (319008490)|METHOD_EXIT|[126]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
		10:35:52.0 (319069850)|VARIABLE_ASSIGNMENT|[122]|this.RecordTypeId|"0122v000001c7CjAAI"|0x6f31777e
		10:35:52.0 (319108332)|VARIABLE_ASSIGNMENT|[122]|this.Email|"Practitioner@gmail.c (2 more) ..."|0x6f31777e
		10:35:52.0 (319142145)|VARIABLE_ASSIGNMENT|[122]|this.BC_CustomerID__c|"00002"|0x6f31777e
		10:35:52.0 (319212189)|VARIABLE_ASSIGNMENT|[122]|InvocableNotifyClinicNewOrderTest.practitioner|{"LastName":"Patient1","AccountId":"0011y00000OF2peAAD","BC_CustomerGroup__c":1,"RecordTypeId":"0122v000001c7CjAAI","Email":"Practitioner@gmail.c (2 more) ...","BC_CustomerID__c":"00002"}|0x6f31777e
		10:35:52.0 (319449217)|DML_BEGIN|[130]|Op:Insert|Type:Contact|Rows:2
		10:35:52.0 (337147710)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event BeforeInsert|__sfdc_trigger/ContactTrigger
			10:35:52.0 (337300672)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:35:52.0 (337342085)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x42698c0f
			10:35:52.0 (337389124)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:35:52.0 (337406851)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x42698c0f
			10:35:52.0 (338329612)|VARIABLE_SCOPE_BEGIN|[2]|ContactTriggerHelper.firstExecution|Boolean|false|true
			10:35:52.0 (338398753)|METHOD_ENTRY|[1]|01p2v00000U4wnQ|ContactTriggerHelper.ContactTriggerHelper()
				10:35:52.0 (338461570)|VARIABLE_ASSIGNMENT|[2]|ContactTriggerHelper.firstExecution|true
			10:35:52.0 (338477815)|METHOD_EXIT|[1]|ContactTriggerHelper
			10:35:52.0 (338499644)|METHOD_ENTRY|[4]|01p2v00000U4wnQ|ContactTriggerHelper.updateOwnerCreatedByAPractitionerCommunity(List<Contact>)
				10:35:52.0 (338533124)|VARIABLE_SCOPE_BEGIN|[21]|contactList|List<Contact>|true|false
				10:35:52.0 (354751458)|VARIABLE_ASSIGNMENT|[21]|contactList|[{"Student__c":false,"Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2peAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (1 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1},{"Student__c":false,"Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2peAAD","Email":"practitioner@gmail.c (2 more) ...","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CjAAI","Record_Type_Display__c":"Practitioner","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (1 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00002","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1}]|0x43144f29
				10:35:52.0 (355056116)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
				10:35:52.0 (355090938)|SYSTEM_METHOD_EXIT|[1]|UserInfo
				10:35:52.0 (355125145)|METHOD_ENTRY|[22]||System.UserInfo.getUserType()
				10:35:52.0 (356095620)|METHOD_EXIT|[22]||System.UserInfo.getUserType()
			10:35:52.0 (356193736)|METHOD_EXIT|[4]|01p2v00000U4wnQ|ContactTriggerHelper.updateOwnerCreatedByAPractitionerCommunity(List<Contact>)
		10:35:52.0 (357440829)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event BeforeInsert|__sfdc_trigger/ContactTrigger
		10:35:52.0 (373407659)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:new
		10:35:52.0 (373729295)|CODE_UNIT_FINISHED|Validation:Contact:new
		10:35:52.0 (373767307)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:new
		10:35:52.0 (374025433)|CODE_UNIT_FINISHED|Validation:Contact:new
		10:35:52.0 (374434303)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
		10:35:52.0 (396634405)|CODE_UNIT_FINISHED|DuplicateDetector
		10:35:52.519 (519893714)|ENTERING_MANAGED_PKG|smsg
		10:35:52.519 (520353292)|ENTERING_MANAGED_PKG|smsg
		10:35:52.519 (521010133)|ENTERING_MANAGED_PKG|smsg
		10:35:52.0 (525278273)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event AfterInsert|__sfdc_trigger/ContactTrigger
			10:35:52.0 (525394852)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:35:52.0 (525430857)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4a741719
			10:35:52.0 (525464651)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:35:52.0 (525484090)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x4a741719
			10:35:52.0 (525571841)|METHOD_ENTRY|[15]|01p2v00000U4wnQ|ContactTriggerHelper.createCustomerInBigCommerce(List<Contact>)
				10:35:52.0 (525600544)|VARIABLE_SCOPE_BEGIN|[4]|contactList|List<Contact>|true|false
				10:35:52.0 (528340558)|VARIABLE_ASSIGNMENT|[4]|contactList|[{"Student__c":false,"LastModifiedDate":"2022-01-26T23:35:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2peAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","SystemModstamp":"2022-01-26T23:35:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:35:53.000Z","Id":"0031y00000IXfRYAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"},{"Student__c":false,"LastModifiedDate":"2022-01-26T23:35:53.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2peAAD","Email":"practitioner@gmail.c (2 more) ...","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CjAAI","Record_Type_Display__c":"Practitioner","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00002","SystemModstamp":"2022-01-26T23:35:53.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:35:53.000Z","Id":"0031y00000IXfRZAA1","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}]|0x5ee89be1
				10:35:52.0 (528483771)|VARIABLE_SCOPE_BEGIN|[5]|customers2CreateInBigCommerceList|List<Contact>|true|false
				10:35:52.0 (528513007)|VARIABLE_ASSIGNMENT|[5]|customers2CreateInBigCommerceList|[]|0x5df62efa
