52.0 APEX_CODE,FINEST;APEX_PROFILING,NONE;CALLOUT,NONE;DB,INFO;NBA,NONE;SYSTEM,NONE;VALIDATION,NONE;VISUALFORCE,NONE;WAVE,NONE;WORKFLOW,NONE
		10:36:41.134 (136869781)|ENTERING_MANAGED_PKG|smsg
		10:36:41.134 (137102149)|ENTERING_MANAGED_PKG|smsg
		10:36:41.0 (140870072)|CODE_UNIT_STARTED|[EXTERNAL]|Workflow:Account
			10:36:41.153 (153726556)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (155895834)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (157582581)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (158003216)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (158107559)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (158188279)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (161246070)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (161343925)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (162198510)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (162243947)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (163568206)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (164243731)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (164390004)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (164463605)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (164537804)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (165452796)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (165545194)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (169106862)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.153 (169175322)|ENTERING_MANAGED_PKG|TwilioSF
			10:36:41.193 (193251374)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:36:41.193 (194441537)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:36:41.193 (194991179)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:36:41.193 (195900563)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:36:41.193 (196052962)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:36:41.193 (197344892)|ENTERING_MANAGED_PKG|Dropbox_for_SF
			10:36:41.193 (197385668)|ENTERING_MANAGED_PKG|Dropbox_for_SF
		10:36:41.0 (210520543)|CODE_UNIT_FINISHED|Workflow:Account
		10:36:41.0 (211753909)|DML_END|[107]
		10:36:41.0 (212929844)|VARIABLE_ASSIGNMENT|[109]|InvocableNotifyClinicNewOrderTest.defaultClinicCustomSetting|{}|0x2041a775
		10:36:41.0 (213127101)|VARIABLE_ASSIGNMENT|[110]|this.Id__c|"0011y00000OF2pjAAD"|0x2041a775
		10:36:41.0 (213195372)|DML_BEGIN|[112]|Op:Upsert|Type:DefaultPractitionerId__c|Rows:1
		10:36:41.0 (245871027)|DML_END|[112]
		10:36:41.0 (246156290)|VARIABLE_ASSIGNMENT|[114]|this.LastName|"Patient1"|0x16aba018
		10:36:41.0 (246199737)|VARIABLE_ASSIGNMENT|[114]|this.AccountId|"0011y00000OF2pjAAD"|0x16aba018
		10:36:41.0 (246309419)|VARIABLE_ASSIGNMENT|[114]|this.BC_CustomerGroup__c|1|0x16aba018
		10:36:41.0 (247188879)|VARIABLE_SCOPE_BEGIN|[3]|GenericUtilsHelper.currentOrg|Organization|true|true
		10:36:41.0 (247206309)|VARIABLE_SCOPE_BEGIN|[101]|GenericUtilsHelper.mapRecordTypes|Map<String,RecordType>|true|true
		10:36:41.0 (247388866)|METHOD_ENTRY|[1]|01p2v00000SpN2Y|GenericUtilsHelper.GenericUtilsHelper()
			10:36:41.0 (247485039)|VARIABLE_ASSIGNMENT|[101]|GenericUtilsHelper.mapRecordTypes|{}|0x63c19b2
		10:36:41.0 (247496408)|METHOD_EXIT|[1]|GenericUtilsHelper
		10:36:41.0 (247515525)|METHOD_ENTRY|[118]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
			10:36:41.0 (247547507)|VARIABLE_SCOPE_BEGIN|[102]|SobjectType|String|false|false
			10:36:41.0 (247563455)|VARIABLE_ASSIGNMENT|[102]|SobjectType|"Contact"
			10:36:41.0 (247568740)|VARIABLE_SCOPE_BEGIN|[102]|recordTypeName|String|false|false
			10:36:41.0 (247580870)|VARIABLE_ASSIGNMENT|[102]|recordTypeName|"Patient"
			10:36:41.0 (248113232)|SOQL_EXECUTE_BEGIN|[106]|Aggregations:0|SELECT Name, SobjectType FROM RecordType WHERE (SobjectType = :tmpVar1 AND Name = :tmpVar2)
			10:36:41.0 (276613356)|SOQL_EXECUTE_END|[106]|Rows:1
			10:36:41.0 (276816274)|VARIABLE_SCOPE_BEGIN|[106]|recordType|List<RecordType>|true|false
			10:36:41.0 (276859857)|VARIABLE_ASSIGNMENT|[106]|recordType|[{"Name":"Patient","SobjectType":"Contact","Id":"0122v000001c7CiAAI"}]|0x21219f65
			10:36:41.0 (277179944)|USER_DEBUG|[110]|DEBUG|RecordType:{Name=Patient, SobjectType=Contact, Id=0122v000001c7CiAAI}
		10:36:41.0 (277213024)|METHOD_EXIT|[118]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
		10:36:41.0 (277307457)|VARIABLE_ASSIGNMENT|[114]|this.RecordTypeId|"0122v000001c7CiAAI"|0x16aba018
		10:36:41.0 (277337905)|VARIABLE_ASSIGNMENT|[114]|this.Email|"Patient@gmail.com"|0x16aba018
		10:36:41.0 (277374068)|VARIABLE_ASSIGNMENT|[114]|this.BC_CustomerID__c|"00001"|0x16aba018
		10:36:41.0 (277442114)|VARIABLE_ASSIGNMENT|[114]|InvocableNotifyClinicNewOrderTest.patient|{"LastName":"Patient1","AccountId":"0011y00000OF2pjAAD","BC_CustomerGroup__c":1,"RecordTypeId":"0122v000001c7CiAAI","Email":"Patient@gmail.com","BC_CustomerID__c":"00001"}|0x16aba018
		10:36:41.0 (277494441)|VARIABLE_ASSIGNMENT|[122]|this.LastName|"Patient1"|0x7ed38a4d
		10:36:41.0 (277525578)|VARIABLE_ASSIGNMENT|[122]|this.AccountId|"0011y00000OF2pjAAD"|0x7ed38a4d
		10:36:41.0 (277578904)|VARIABLE_ASSIGNMENT|[122]|this.BC_CustomerGroup__c|1|0x7ed38a4d
		10:36:41.0 (277600584)|METHOD_ENTRY|[126]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
			10:36:41.0 (277623654)|VARIABLE_SCOPE_BEGIN|[102]|SobjectType|String|false|false
			10:36:41.0 (277635530)|VARIABLE_ASSIGNMENT|[102]|SobjectType|"Contact"
			10:36:41.0 (277640981)|VARIABLE_SCOPE_BEGIN|[102]|recordTypeName|String|false|false
			10:36:41.0 (277650670)|VARIABLE_ASSIGNMENT|[102]|recordTypeName|"Practitioner"
			10:36:41.0 (278324706)|SOQL_EXECUTE_BEGIN|[106]|Aggregations:0|SELECT Name, SobjectType FROM RecordType WHERE (SobjectType = :tmpVar1 AND Name = :tmpVar2)
			10:36:41.0 (281416297)|SOQL_EXECUTE_END|[106]|Rows:1
			10:36:41.0 (281539888)|VARIABLE_SCOPE_BEGIN|[106]|recordType|List<RecordType>|true|false
			10:36:41.0 (281573073)|VARIABLE_ASSIGNMENT|[106]|recordType|[{"Name":"Practitioner","SobjectType":"Contact","Id":"0122v000001c7CjAAI"}]|0x7cdca8cd
			10:36:41.0 (281708957)|USER_DEBUG|[110]|DEBUG|RecordType:{Name=Practitioner, SobjectType=Contact, Id=0122v000001c7CjAAI}
		10:36:41.0 (281735598)|METHOD_EXIT|[126]|01p2v00000SpN2Y|GenericUtilsHelper.getRecordType(String, String)
		10:36:41.0 (281793880)|VARIABLE_ASSIGNMENT|[122]|this.RecordTypeId|"0122v000001c7CjAAI"|0x7ed38a4d
		10:36:41.0 (281824278)|VARIABLE_ASSIGNMENT|[122]|this.Email|"Practitioner@gmail.c (2 more) ..."|0x7ed38a4d
		10:36:41.0 (281853809)|VARIABLE_ASSIGNMENT|[122]|this.BC_CustomerID__c|"00002"|0x7ed38a4d
		10:36:41.0 (281921392)|VARIABLE_ASSIGNMENT|[122]|InvocableNotifyClinicNewOrderTest.practitioner|{"LastName":"Patient1","AccountId":"0011y00000OF2pjAAD","BC_CustomerGroup__c":1,"RecordTypeId":"0122v000001c7CjAAI","Email":"Practitioner@gmail.c (2 more) ...","BC_CustomerID__c":"00002"}|0x7ed38a4d
		10:36:41.0 (282128312)|DML_BEGIN|[130]|Op:Insert|Type:Contact|Rows:2
		10:36:41.0 (305038834)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event BeforeInsert|__sfdc_trigger/ContactTrigger
			10:36:41.0 (305213973)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:36:41.0 (305253445)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3ba19239
			10:36:41.0 (305315360)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:36:41.0 (305328548)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x3ba19239
			10:36:41.0 (306306285)|VARIABLE_SCOPE_BEGIN|[2]|ContactTriggerHelper.firstExecution|Boolean|false|true
			10:36:41.0 (306366104)|METHOD_ENTRY|[1]|01p2v00000U4wnQ|ContactTriggerHelper.ContactTriggerHelper()
				10:36:41.0 (306426033)|VARIABLE_ASSIGNMENT|[2]|ContactTriggerHelper.firstExecution|true
			10:36:41.0 (306440570)|METHOD_EXIT|[1]|ContactTriggerHelper
			10:36:41.0 (306457684)|METHOD_ENTRY|[4]|01p2v00000U4wnQ|ContactTriggerHelper.updateOwnerCreatedByAPractitionerCommunity(List<Contact>)
				10:36:41.0 (306488998)|VARIABLE_SCOPE_BEGIN|[21]|contactList|List<Contact>|true|false
				10:36:41.0 (320309165)|VARIABLE_ASSIGNMENT|[21]|contactList|[{"Student__c":false,"Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2pjAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (1 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1},{"Student__c":false,"Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2pjAAD","Email":"practitioner@gmail.c (2 more) ...","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CjAAI","Record_Type_Display__c":"Practitioner","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (1 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00002","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1}]|0x2553458e
				10:36:41.0 (320529115)|SYSTEM_METHOD_ENTRY|[1]|UserInfo.UserInfo()
				10:36:41.0 (320547206)|SYSTEM_METHOD_EXIT|[1]|UserInfo
				10:36:41.0 (320567909)|METHOD_ENTRY|[22]||System.UserInfo.getUserType()
				10:36:41.0 (320954120)|METHOD_EXIT|[22]||System.UserInfo.getUserType()
			10:36:41.0 (321014583)|METHOD_EXIT|[4]|01p2v00000U4wnQ|ContactTriggerHelper.updateOwnerCreatedByAPractitionerCommunity(List<Contact>)
		10:36:41.0 (322633667)|CODE_UNIT_FINISHED|ContactTrigger on Contact trigger event BeforeInsert|__sfdc_trigger/ContactTrigger
		10:36:41.0 (336824586)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:new
		10:36:41.0 (337132353)|CODE_UNIT_FINISHED|Validation:Contact:new
		10:36:41.0 (337174359)|CODE_UNIT_STARTED|[EXTERNAL]|Validation:Contact:new
		10:36:41.0 (337368066)|CODE_UNIT_FINISHED|Validation:Contact:new
		10:36:41.0 (337753810)|CODE_UNIT_STARTED|[EXTERNAL]|DuplicateDetector
		10:36:41.0 (359720668)|CODE_UNIT_FINISHED|DuplicateDetector
		10:36:41.440 (440208856)|ENTERING_MANAGED_PKG|smsg
		10:36:41.440 (440734945)|ENTERING_MANAGED_PKG|smsg
		10:36:41.440 (441553856)|ENTERING_MANAGED_PKG|smsg
		10:36:41.0 (445940553)|CODE_UNIT_STARTED|[EXTERNAL]|01q2v000001lcvz|ContactTrigger on Contact trigger event AfterInsert|__sfdc_trigger/ContactTrigger
			10:36:41.0 (446096736)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:36:41.0 (446138673)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6ad5f324
			10:36:41.0 (446183286)|VARIABLE_SCOPE_BEGIN|[1]|this|ContactTrigger|true|false
			10:36:41.0 (446203658)|VARIABLE_ASSIGNMENT|[1]|this|{}|0x6ad5f324
			10:36:41.0 (446329700)|METHOD_ENTRY|[15]|01p2v00000U4wnQ|ContactTriggerHelper.createCustomerInBigCommerce(List<Contact>)
				10:36:41.0 (446367094)|VARIABLE_SCOPE_BEGIN|[4]|contactList|List<Contact>|true|false
				10:36:41.0 (449025082)|VARIABLE_ASSIGNMENT|[4]|contactList|[{"Student__c":false,"LastModifiedDate":"2022-01-26T23:36:41.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2pjAAD","Email":"patient@gmail.com","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CiAAI","Record_Type_Display__c":"Patient","Customer_Group__c":"16","Customer_Pricing__c":"Retail","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00001","SystemModstamp":"2022-01-26T23:36:41.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:36:41.000Z","Id":"0031y00000IXfRiAAL","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"},{"Student__c":false,"LastModifiedDate":"2022-01-26T23:36:41.000Z","Reviews_IO__Review_Requested__c":false,"Current_User_Profile__c":"00e2v000004B3CC","AccountId":"0011y00000OF2pjAAD","Email":"practitioner@gmail.c (2 more) ...","DoNotCall":false,"Authorised_for_Direct_Import__c":false,"HasOptedOutOfFax":false,"Authorised_for_Liquid_Herbs__c":false,"Allergies_Alert__c":false,"Authorised_for_Compounding__c":false,"Average_Order_Value__c":0.00,"OwnerId":"0052v00000fQDGYAA4","CreatedById":"0052v00000fQDGYAA4","RecordTypeId":"0122v000001c7CjAAI","Record_Type_Display__c":"Practitioner","CC_My_Email__c":false,"Practitioners_name__c":"Default Clinic","Send_Script_Confirmation_Email__c":false,"Custom_Dropbox_Path__c":"Contacts/ Patient1 - (19 more) ...","IsDeleted":false,"IsEmailBounced":false,"RetryWishlistBCUpdate__c":false,"Is_customer_portal_enabled__c":false,"FxMed__c":false,"HasOptedOutOfEmail":false,"smsg__SMS_Opt_Out__c":false,"Reviews_IO__Invite_Review_from_Process_Flow__c":false,"BC_CustomerID__c":"00002","SystemModstamp":"2022-01-26T23:36:41.000Z","BC_Receive_Emails__c":true,"Notify_Patient__c":false,"Account_Created_Notification__c":false,"CreatedDate":"2022-01-26T23:36:41.000Z","Id":"0031y00000IXfRjAAL","LastName":"Patient1","Phone_Length__c":0,"BC_CustomerGroup__c":1,"LastModifiedById":"0052v00000fQDGYAA4"}]|0x2e9772d0
				10:36:41.0 (449180651)|VARIABLE_SCOPE_BEGIN|[5]|customers2CreateInBigCommerceList|List<Contact>|true|false
